,년도,이름,팀,WAR,출장,완투,완봉,선발,승,패,세이브,홀드,이닝,실점,자책,타자,안타,2타,3타,홈런,볼넷,고4,사구,삼진,보크,폭투,연봉
792,2018,김강률,두산 베어스,1.04,65,0,0,0,5,0,6,11,76.0,42,39,317,72,10,0,7,24,1,3,81,0,6,0
793,2018,김재영,한화 이글스,1.03,29,0,0,21,6,4,0,1,111.1,74,70,503,136,32,1,15,37,0,12,56,0,4,0
794,2018,양현,키움 히어로즈,1.01,33,0,0,0,1,1,0,5,32.2,13,13,132,31,3,0,4,13,0,1,20,0,0,0
795,2018,정성곤,기아 타이거즈,0.98,24,0,0,0,1,0,0,5,24.1,8,8,104,23,1,0,3,11,0,0,23,0,0,0
796,2018,김상수,키움 히어로즈,0.97,58,0,0,0,2,3,18,14,55.2,32,32,239,53,10,0,9,23,2,1,68,0,6,0
797,2018,문경찬,기아 타이거즈,0.96,32,0,0,0,0,3,0,0,55.1,29,29,240,62,13,0,10,17,2,2,46,1,3,0
798,2018,해커,키움 히어로즈,0.94,14,0,0,13,5,3,0,0,79.2,49,46,349,86,16,0,16,30,0,5,56,1,2,0
799,2018,이보근,키움 히어로즈,0.9,64,0,0,0,7,6,0,24,61.0,36,29,263,66,10,2,6,14,1,4,54,0,2,0
800,2018,원종현,NC 다이노스,0.88,59,0,0,0,3,6,2,17,64.1,38,37,275,78,5,1,7,22,1,2,36,0,5,0
801,2018,이종혁,기아 타이거즈,0.86,47,0,0,0,0,5,1,4,48.1,28,25,215,61,8,0,4,17,3,2,31,0,2,0
802,2018,유승철,기아 타이거즈,0.84,39,0,0,0,1,0,1,3,47.1,25,23,220,49,10,1,5,29,3,4,44,0,4,0
803,2018,박희수,SK 와이번즈,0.83,35,0,0,0,1,2,0,4,33.0,14,12,146,35,8,0,1,15,0,3,30,0,0,0
804,2018,차우찬,LG 트윈스,0.81,29,1,0,29,12,10,0,0,170.0,119,115,762,177,36,4,27,79,2,10,136,0,10,100000
805,2018,배재환,NC 다이노스,0.79,31,0,0,0,3,3,1,2,36.0,18,18,169,37,5,1,6,25,1,1,34,0,3,0
806,2018,최채흥,삼성 라이온즈,0.78,8,0,0,4,4,1,0,0,28.0,11,10,120,30,5,1,5,8,0,1,25,0,0,0
807,2018,황인준,기아 타이거즈,0.77,37,0,0,2,3,1,0,1,52.2,31,29,229,58,13,1,9,12,0,6,35,0,0,0
808,2018,김성훈,한화 이글스,0.73,10,0,0,5,0,2,0,0,27.2,12,11,118,25,5,0,2,11,0,3,28,0,3,0
809,2018,팻딘,기아 타이거즈,0.72,36,0,0,21,6,7,0,2,129.1,96,90,588,174,29,1,23,27,2,4,101,0,3,0
810,2018,윤희상,SK 와이번즈,0.71,46,0,0,1,1,2,1,7,51.0,29,29,211,55,5,1,8,7,1,2,44,0,1,0
811,2018,박진우,NC 다이노스,0.69,11,0,0,1,1,0,0,1,19.2,8,8,80,18,2,0,2,5,1,2,15,0,0,0
812,2018,최동환,LG 트윈스,0.68,28,0,0,0,1,0,0,1,37.0,19,19,156,33,7,0,6,11,0,3,28,0,4,0
813,2018,홍성용,기아 타이거즈,0.68,56,0,0,0,2,1,1,6,45.0,28,27,202,49,14,1,7,16,0,5,42,0,2,0
814,2018,류희운,기아 타이거즈,0.68,29,0,0,2,1,1,0,1,44.0,25,24,195,53,11,0,11,14,0,2,28,0,3,0
815,2018,임현준,삼성 라이온즈,0.64,40,0,0,0,0,1,0,3,27.2,12,12,116,20,4,1,3,11,1,5,26,0,0,0
816,2018,심재민,기아 타이거즈,0.63,44,0,0,0,4,5,2,3,41.0,25,21,179,47,5,2,5,17,3,2,36,0,4,0
817,2018,윤길현,롯데 자이언츠,0.62,32,0,0,0,1,2,0,4,33.0,18,17,145,33,6,2,4,15,0,0,29,0,2,50000
818,2018,박신지,두산 베어스,0.61,17,0,0,0,1,2,0,0,21.0,7,7,88,14,3,0,4,9,0,1,16,0,3,0
819,2018,김승현,삼성 라이온즈,0.56,28,0,0,0,1,3,0,2,32.1,18,16,158,48,8,1,3,15,2,5,29,0,3,0
820,2018,이승진,SK 와이번즈,0.56,34,0,0,2,0,1,0,0,41.1,25,21,189,41,6,0,6,20,1,4,37,0,6,0
821,2018,이승호,키움 히어로즈,0.55,32,0,0,4,1,3,0,4,45.0,28,28,203,44,9,0,8,22,1,5,38,0,8,0
822,2018,이상화,기아 타이거즈,0.54,11,0,0,0,0,0,2,3,10.1,3,3,43,6,1,1,0,5,0,1,14,0,2,0
823,2018,채병용,SK 와이번즈,0.51,29,0,0,0,2,1,1,3,30.0,16,16,128,33,5,0,8,8,0,1,15,0,0,30000
824,2018,안영명,한화 이글스,0.5,53,0,0,1,8,2,0,8,66.0,44,42,291,83,10,0,12,15,1,4,48,1,4,35000
825,2018,정인욱,삼성 라이온즈,0.49,19,0,0,0,1,0,0,0,31.0,17,12,137,31,7,1,3,9,0,3,27,0,1,0
826,2018,장시환,롯데 자이언츠,0.48,32,0,0,0,1,0,0,2,36.2,23,19,174,39,4,2,5,19,0,3,44,0,2,0
827,2018,김건국,롯데 자이언츠,0.47,5,0,0,1,1,0,0,0,10.2,3,3,41,11,2,0,1,0,0,1,9,0,0,0
828,2018,최성훈,LG 트윈스,0.46,24,0,0,0,0,0,0,3,16.2,7,7,74,17,4,0,4,9,1,1,14,0,2,0
829,2018,한승혁,기아 타이거즈,0.43,21,0,0,19,7,3,0,0,88.0,62,57,406,105,18,3,8,44,1,4,65,0,16,0
830,2018,최성영,NC 다이노스,0.43,28,0,0,8,2,2,1,0,64.1,43,42,282,66,14,0,11,25,1,4,57,0,6,0
831,2018,이형범,NC 다이노스,0.42,23,0,0,4,1,1,0,0,54.0,36,31,238,62,11,0,5,24,2,1,22,0,3,0
832,2018,임기영,기아 타이거즈,0.41,29,0,0,19,8,9,0,2,105.0,79,73,491,145,24,0,20,34,2,12,68,0,2,0
833,2018,배재준,LG 트윈스,0.41,16,0,0,5,1,0,0,0,38.2,24,19,174,34,11,1,3,20,0,1,41,0,3,0
834,2018,임찬규,LG 트윈스,0.4,29,0,0,27,11,11,1,0,146.2,104,94,680,195,32,1,23,47,1,13,125,0,6,0
835,2018,윤성빈,롯데 자이언츠,0.39,18,0,0,10,2,5,0,0,50.2,36,36,235,51,12,0,5,36,0,3,65,0,5,0
836,2018,김범수,한화 이글스,0.36,55,0,0,3,4,4,0,7,48.1,33,31,223,52,8,0,7,29,0,1,54,0,8,0
837,2018,김지용,LG 트윈스,0.35,48,0,0,0,5,6,1,13,47.0,30,28,198,52,9,1,10,9,1,2,42,0,1,0
838,2018,송승준,롯데 자이언츠,0.35,22,0,0,15,3,4,0,0,79.0,58,54,361,93,23,2,8,35,0,4,68,0,5,40000
839,2018,김정후,두산 베어스,0.35,13,0,0,0,0,1,0,0,17.1,8,7,75,12,3,0,3,12,0,1,12,0,0,0
840,2018,윤영삼,키움 히어로즈,0.35,22,0,0,0,1,0,2,0,29.2,18,16,127,31,7,0,2,8,1,1,32,0,1,0
841,2018,이현승,두산 베어스,0.35,39,0,0,0,1,0,0,6,30.2,18,17,140,39,9,2,4,14,1,1,21,0,0,40000
842,2018,김민,기아 타이거즈,0.35,9,0,0,9,4,2,0,0,37.1,26,21,178,40,10,0,4,25,0,6,25,0,5,0
843,2018,김동준,키움 히어로즈,0.35,33,0,0,3,2,2,2,1,47.2,33,32,218,61,12,1,10,18,0,4,36,0,2,0
844,2018,배민관,LG 트윈스,0.34,8,0,0,0,0,0,0,0,11.0,2,2,51,9,3,0,0,4,0,2,11,0,3,0
845,2018,김사율,기아 타이거즈,0.33,29,0,0,3,1,2,0,0,45.1,32,29,204,56,14,1,12,10,1,2,35,0,4,0
846,2018,여건욱,LG 트윈스,0.3,18,0,0,1,0,0,0,0,22.2,13,12,103,27,9,0,1,8,1,4,15,0,3,0
847,2018,조상우,키움 히어로즈,0.28,18,0,0,0,1,2,9,0,19.0,11,8,78,16,4,1,1,6,0,2,23,0,0,0
848,2018,이현호,두산 베어스,0.27,15,0,0,2,0,0,1,0,28.0,19,19,134,37,6,0,4,13,0,1,23,0,1,0
849,2018,박정배,SK 와이번즈,0.26,49,0,0,0,1,3,9,2,44.2,30,29,197,51,15,0,9,12,2,2,44,0,1,0
850,2018,홍상삼,두산 베어스,0.25,17,0,0,0,1,0,0,0,14.2,7,7,66,13,3,1,1,12,1,2,13,0,5,0
851,2018,김영준,LG 트윈스,0.24,14,0,0,2,2,1,0,0,20.2,12,10,100,19,0,0,3,15,0,3,16,0,3,0
852,2018,권혁,한화 이글스,0.22,16,0,0,0,1,1,0,3,11.0,6,6,44,9,1,0,2,4,0,0,11,0,1,45000
853,2018,이상민,키움 히어로즈,0.22,4,0,0,0,0,0,0,0,4.2,0,0,16,3,1,0,0,1,0,0,2,0,0,0
854,2018,서균,한화 이글스,0.2,56,0,0,0,1,1,1,10,37.1,26,24,168,39,3,0,7,16,0,7,22,0,3,0
855,2018,전유수,SK 와이번즈,0.2,16,0,0,0,0,1,0,0,18.0,11,11,81,21,5,0,3,8,0,2,15,0,0,0
856,2018,송창식,한화 이글스,0.18,12,0,0,0,1,0,0,1,12.2,7,7,58,15,4,0,2,4,0,1,8,0,3,24000
857,2018,장원삼,삼성 라이온즈,0.18,8,0,0,8,3,1,0,0,38.0,27,26,173,47,13,1,4,13,0,1,27,0,1,0
858,2018,윤규진,한화 이글스,0.18,18,0,0,17,2,6,0,0,84.0,63,55,381,99,22,2,14,30,0,6,81,0,3,21000
859,2018,고창성,기아 타이거즈,0.17,42,0,0,0,2,0,0,5,37.2,29,28,183,57,7,0,7,11,1,5,23,0,1,0
860,2018,김종수,한화 이글스,0.17,3,0,0,0,0,0,0,0,5.0,1,1,18,3,0,0,1,0,0,0,1,0,0,0
861,2018,엄상백,기아 타이거즈,0.17,55,0,0,0,1,8,2,12,46.1,33,28,211,51,9,1,4,17,5,8,44,0,3,0
862,2018,임준섭,한화 이글스,0.16,10,0,0,0,1,0,0,0,8.1,4,4,34,8,2,0,1,6,0,1,6,0,0,0
863,2018,정성종,롯데 자이언츠,0.16,10,0,0,0,0,1,0,0,19.0,13,13,85,19,3,0,2,8,0,1,12,0,2,0
864,2018,배우열,기아 타이거즈,0.15,5,0,0,0,0,0,0,0,5.2,2,1,28,7,1,0,0,3,0,0,9,0,0,0
865,2018,이민호,NC 다이노스,0.15,50,0,0,0,5,4,14,0,50.0,34,26,224,52,9,0,8,19,1,3,42,1,2,0
866,2018,박준표,기아 타이거즈,0.14,1,0,0,0,0,0,0,0,2.0,0,0,8,0,0,0,0,2,0,0,2,0,0,0
867,2018,정수민,NC 다이노스,0.14,25,0,0,7,2,5,0,1,58.0,43,39,278,69,8,2,10,33,0,3,38,0,7,0
868,2018,배장호,롯데 자이언츠,0.14,25,0,0,0,1,1,0,0,24.1,18,16,112,29,9,1,3,10,2,2,13,0,0,0
869,2018,남윤성,SK 와이번즈,0.13,6,0,0,0,0,1,0,0,8.2,5,5,40,12,1,0,1,4,0,0,3,0,0,0
870,2018,오주원,키움 히어로즈,0.13,61,0,0,0,3,6,1,15,52.1,37,36,226,61,11,0,8,13,3,1,36,0,1,0
871,2018,정동윤,SK 와이번즈,0.12,2,0,0,0,0,0,0,0,2.2,1,1,11,3,0,0,1,1,0,0,3,0,0,0
872,2018,서진용,SK 와이번즈,0.11,48,0,0,0,3,2,1,12,50.0,36,34,225,52,8,2,14,23,3,2,58,0,4,0
873,2018,배제성,기아 타이거즈,0.11,3,0,0,0,0,0,0,0,4.0,1,0,17,3,2,0,0,1,0,0,2,0,0,0
874,2018,김재균,NC 다이노스,0.11,4,0,0,1,0,0,0,0,5.2,3,2,29,3,0,1,0,9,0,0,4,0,0,0
875,2018,전인환,LG 트윈스,0.1,5,0,0,0,0,0,0,0,5.2,3,3,25,7,1,0,0,3,0,0,4,0,0,0
876,2018,김태오,기아 타이거즈,0.09,8,0,0,4,1,2,0,0,21.0,16,14,102,32,7,1,4,9,0,2,14,0,0,0
877,2018,김건태,NC 다이노스,0.06,21,0,0,9,2,3,0,0,53.0,38,32,247,60,11,1,7,24,0,7,39,1,3,0
878,2018,정용운,기아 타이거즈,0.06,3,0,0,3,1,0,0,0,10.0,7,7,45,10,0,0,1,8,0,0,5,0,1,0
879,2018,윤지웅,LG 트윈스,0.06,10,0,0,0,0,0,0,0,6.1,4,3,33,9,2,0,0,3,0,3,4,0,0,0
880,2018,이명우,롯데 자이언츠,0.05,59,0,0,1,0,1,0,2,44.0,36,26,200,59,15,0,1,9,1,0,25,0,3,0
881,2018,전상현,기아 타이거즈,0.05,5,0,0,2,0,0,0,0,10.1,7,7,55,19,4,0,1,5,0,0,7,0,0,0
882,2018,심동섭,기아 타이거즈,0.04,7,0,0,0,0,0,0,1,5.2,4,4,27,7,4,0,0,3,0,0,5,0,0,0
883,2018,문성현,키움 히어로즈,0.04,1,0,0,0,0,0,0,0,1.0,0,0,5,1,0,0,0,1,0,0,1,0,0,0
884,2018,강동연,두산 베어스,0.04,8,0,0,0,1,0,0,0,11.2,8,7,49,10,2,0,2,5,0,0,5,0,0,0
885,2018,장지훈,삼성 라이온즈,0.04,1,0,0,0,0,0,0,0,1.0,0,0,4,1,0,0,0,0,0,0,1,0,0,0
886,2018,임정우,LG 트윈스,0.04,2,0,0,0,0,0,0,0,0.2,0,0,5,1,1,0,0,2,0,0,1,0,0,0
887,2018,민태호,NC 다이노스,0.04,8,0,0,0,1,0,0,0,9.2,7,6,42,11,3,0,1,4,0,1,4,0,2,0
888,2018,박정준,키움 히어로즈,0.03,2,0,0,0,0,0,0,0,2.0,1,0,10,0,0,0,0,1,0,2,2,1,0,0
889,2018,심규범,NC 다이노스,0.03,1,0,0,0,0,0,0,0,0.2,0,0,3,1,0,0,0,0,0,0,0,0,0,0
890,2018,윤석민,기아 타이거즈,0.03,28,0,0,3,0,8,11,0,40.0,32,30,182,55,13,0,9,10,2,0,29,0,5,125000
891,2018,박경태,기아 타이거즈,0.02,4,0,0,0,0,0,0,0,6.1,5,4,29,7,2,0,0,2,0,1,6,0,1,0
892,2018,김진욱,한화 이글스,0.02,3,0,0,1,0,0,0,0,5.2,4,4,30,6,0,0,0,3,0,3,4,0,0,0
893,2018,김원중,롯데 자이언츠,0.02,30,0,0,30,8,7,0,0,145.1,115,112,681,173,37,2,28,77,1,11,137,0,7,0
894,2018,이우석,NC 다이노스,0.02,1,0,0,0,0,0,0,0,0.1,0,0,2,0,0,0,0,1,0,0,1,0,1,0
895,2018,성동현,LG 트윈스,0.02,1,0,0,0,1,0,0,0,0.1,0,0,2,1,0,0,0,0,0,0,0,0,0,0
896,2018,강승현,한화 이글스,0.02,2,0,0,0,0,0,0,0,1.2,1,1,8,3,0,0,1,0,0,0,2,0,2,0
897,2018,신정락,LG 트윈스,0.01,49,0,0,1,3,7,0,5,50.2,37,33,227,59,8,0,5,17,0,6,56,0,3,0
898,2018,임준혁,SK 와이번즈,0.01,6,0,0,0,0,0,0,0,7.1,6,6,35,12,6,0,0,3,0,0,2,0,1,0
899,2018,한주성,두산 베어스,0.01,3,0,0,0,0,0,0,0,4.0,3,3,22,8,1,0,0,1,0,1,1,0,0,0
900,2018,김태형,LG 트윈스,0.01,2,0,0,0,0,0,0,0,1.2,1,1,8,2,0,0,1,1,0,0,1,0,0,0
901,2018,봉민호,SK 와이번즈,0.01,1,0,0,0,0,0,0,0,1.1,1,1,5,1,0,0,1,0,0,0,2,0,0,0
902,2018,고영창,기아 타이거즈,0.0,2,0,0,0,0,0,0,0,0.0,6,6,6,4,2,0,0,1,0,1,0,0,0,0
903,2018,유원상,NC 다이노스,-0.0,41,0,0,0,1,4,0,5,47.1,37,34,225,63,17,1,5,17,1,5,30,0,5,0
904,2018,김민수,기아 타이거즈,-0.0,2,0,0,0,0,0,0,0,1.0,1,1,4,1,0,0,0,1,0,0,1,0,0,0
905,2018,고우석,LG 트윈스,-0.01,56,0,0,0,3,5,0,3,67.0,51,44,312,69,12,2,10,37,0,5,44,1,2,0
906,2018,유재유,두산 베어스,-0.02,5,0,0,1,0,1,0,0,6.1,5,5,34,11,2,0,1,3,0,3,5,0,2,0
907,2018,황수범,삼성 라이온즈,-0.03,2,0,0,0,0,0,0,0,2.1,3,3,15,3,1,0,0,6,0,0,2,0,0,0
908,2018,안성무,삼성 라이온즈,-0.03,2,0,0,0,0,0,0,0,2.1,3,3,11,3,0,0,2,1,0,0,5,0,0,0
909,2018,배영수,한화 이글스,-0.03,11,0,0,11,2,3,0,0,55.2,42,41,251,69,16,4,6,15,1,6,47,1,0,50000
910,2018,박성모,두산 베어스,-0.04,2,0,0,0,0,1,0,0,2.0,2,2,11,4,0,0,1,0,0,1,1,0,0,0
911,2018,조무근,롯데 자이언츠,-0.04,2,0,0,0,1,0,0,0,0.2,1,1,6,2,1,0,0,1,0,2,1,0,0,0
912,2018,정영일,SK 와이번즈,-0.04,51,0,0,0,3,0,0,13,44.0,33,26,205,48,10,0,7,21,1,5,33,0,4,0
913,2018,최건,기아 타이거즈,-0.05,2,0,0,0,0,0,0,0,2.0,3,3,13,5,1,0,0,2,0,0,2,0,0,0
914,2018,한기주,삼성 라이온즈,-0.05,33,0,0,1,1,4,0,3,39.0,32,29,183,54,12,1,8,12,0,5,30,1,1,0
915,2018,김용하,삼성 라이온즈,-0.06,4,0,0,0,0,0,0,0,3.0,4,3,19,2,0,0,0,4,0,3,4,0,0,0
916,2018,현기형,두산 베어스,-0.06,3,0,0,1,0,1,0,0,8.2,7,7,42,11,1,0,2,6,0,1,5,0,2,0
917,2018,신병률,기아 타이거즈,-0.06,21,0,0,1,0,0,1,2,25.2,22,20,120,35,10,1,6,7,0,3,14,0,1,0
918,2018,조성훈,SK 와이번즈,-0.06,1,0,0,0,0,0,0,0,0.2,2,2,4,3,1,0,0,0,0,0,0,0,1,0
919,2018,류재인,NC 다이노스,-0.06,1,0,0,0,0,0,0,0,1.2,3,3,11,1,0,0,1,2,0,3,2,0,0,0
920,2018,정태승,롯데 자이언츠,-0.07,3,0,0,0,0,0,0,0,2.2,4,2,16,4,1,0,0,3,0,0,3,0,0,0
921,2018,김민규,두산 베어스,-0.07,1,0,0,0,0,0,0,0,0.1,2,2,4,1,0,0,0,2,0,0,0,0,0,0
922,2018,이승현,삼성 라이온즈,-0.08,19,0,0,0,1,1,0,2,17.0,15,15,82,23,3,0,4,7,0,2,14,0,2,0
923,2018,이동걸,한화 이글스,-0.08,1,0,0,0,0,0,0,0,2.0,4,4,11,5,2,0,1,0,0,0,2,0,0,0
924,2018,김성민,키움 히어로즈,-0.08,46,0,0,1,2,1,0,5,48.0,38,33,226,61,11,1,6,21,2,3,45,0,4,0
925,2018,임창민,NC 다이노스,-0.09,8,0,0,0,0,1,3,0,7.0,6,5,33,8,4,0,2,2,1,0,9,0,0,25000
926,2018,박민호,SK 와이번즈,-0.09,3,0,0,0,0,0,0,0,2.1,4,4,12,4,1,0,1,1,0,1,0,0,0,0
927,2018,조성운,키움 히어로즈,-0.09,25,0,0,0,0,0,0,0,26.2,24,22,128,35,6,1,6,13,0,0,25,0,3,0
928,2018,홍성민,롯데 자이언츠,-0.09,4,0,0,0,0,0,0,0,3.2,5,5,18,6,0,1,1,1,0,0,3,0,0,0
929,2018,김대우,롯데 자이언츠,-0.1,5,0,0,0,0,0,0,0,3.1,5,5,19,8,2,0,2,1,0,0,2,0,1,0
930,2018,박근홍,삼성 라이온즈,-0.1,22,0,0,0,2,0,0,0,23.0,21,19,117,28,4,0,3,12,0,6,27,0,1,0
931,2018,김정인,키움 히어로즈,-0.11,2,0,0,2,0,1,0,0,7.1,7,7,39,14,2,0,1,3,0,1,4,0,0,0
932,2018,강윤구,NC 다이노스,-0.11,69,0,0,0,7,5,1,17,54.2,41,37,243,54,10,1,10,26,0,1,65,0,4,0
933,2018,김민우,한화 이글스,-0.12,23,0,0,20,5,9,0,0,99.1,79,72,468,133,28,1,19,41,0,8,73,1,5,0
934,2018,김기태,삼성 라이온즈,-0.12,1,0,0,0,0,0,0,0,1.2,5,5,10,4,0,0,3,0,0,1,2,0,0,0
935,2018,서의태,키움 히어로즈,-0.12,1,0,0,0,0,0,0,0,0.2,4,4,6,1,0,0,0,2,0,1,1,0,1,0
936,2018,김태형,LG 트윈스,-0.13,1,0,0,0,0,0,0,0,1.0,4,4,8,2,1,0,0,4,0,0,0,0,1,0
937,2018,김시현,삼성 라이온즈,-0.13,4,0,0,0,0,0,0,0,5.0,7,7,29,10,1,0,2,2,0,2,5,0,0,0
938,2018,김택형,SK 와이번즈,-0.13,14,0,0,0,1,2,0,2,11.2,10,10,52,9,0,0,1,10,0,0,11,0,2,0
939,2018,하준영,기아 타이거즈,-0.13,15,0,0,0,0,0,0,0,14.2,15,15,67,16,0,0,3,8,0,1,12,0,3,0
940,2018,김경태,한화 이글스,-0.13,3,0,0,0,0,0,0,0,2.2,5,5,17,4,0,0,2,5,0,0,2,0,2,0
941,2018,김진영,한화 이글스,-0.13,4,0,0,2,0,0,0,0,11.1,10,10,49,13,0,0,1,4,0,0,9,0,0,0
942,2018,고효준,롯데 자이언츠,-0.14,43,0,0,0,2,3,0,7,32.1,27,25,153,33,8,1,3,23,0,0,39,0,5,0
943,2018,최민준,SK 와이번즈,-0.16,2,0,0,0,0,0,0,0,5.0,9,8,28,11,1,0,5,0,0,0,3,0,0,0
944,2018,이영준,키움 히어로즈,-0.17,2,0,0,0,0,0,0,0,2.0,5,5,15,6,3,0,0,3,0,0,2,0,0,0
945,2018,손주영,LG 트윈스,-0.17,4,0,0,3,0,2,0,0,11.2,11,11,62,13,3,0,0,14,0,2,7,0,1,0
946,2018,김용주,기아 타이거즈,-0.18,1,0,0,1,0,0,0,0,2.0,4,4,13,5,0,0,1,2,0,0,2,0,0,0
947,2018,최지광,삼성 라이온즈,-0.18,6,0,0,0,0,0,0,0,8.2,12,11,45,11,4,0,0,7,0,0,7,1,1,0
948,2018,강지광,SK 와이번즈,-0.19,4,0,0,0,0,0,0,0,3.0,7,7,21,8,2,0,1,4,0,0,3,0,0,0
949,2018,박주홍,한화 이글스,-0.2,22,0,0,0,1,1,0,0,18.2,18,18,94,26,2,0,4,10,0,2,18,1,0,0
950,2018,심수창,한화 이글스,-0.2,3,0,0,0,0,0,0,0,2.1,4,4,13,7,0,0,2,0,0,0,2,0,0,20000
951,2018,장민익,두산 베어스,-0.22,3,0,0,0,0,0,0,0,2.0,6,6,14,5,0,0,3,2,0,1,2,0,0,0
952,2018,장현식,NC 다이노스,-0.22,21,0,0,0,3,2,2,1,26.2,22,22,126,31,5,0,7,17,1,0,24,0,3,0
953,2018,홍건희,기아 타이거즈,-0.23,11,0,0,1,0,1,0,0,16.2,20,19,88,32,8,1,4,7,1,1,13,0,0,0
954,2018,김세현,기아 타이거즈,-0.23,40,0,0,0,1,6,4,0,40.0,32,30,191,56,13,2,4,17,4,2,32,0,1,29000
955,2018,문광은,LG 트윈스,-0.24,6,0,0,0,0,1,0,0,6.2,9,9,35,11,1,0,3,5,0,0,5,0,0,0
956,2018,김유신,기아 타이거즈,-0.24,10,0,0,2,0,0,0,0,13.0,14,14,57,13,2,1,0,6,0,1,6,0,0,0
957,2018,변진수,두산 베어스,-0.24,10,0,0,0,0,0,0,0,10.2,12,12,52,16,5,0,2,2,0,4,8,1,0,0
958,2018,노건우,NC 다이노스,-0.24,20,0,0,4,1,2,0,0,32.2,29,26,158,35,7,1,6,29,1,1,36,0,7,0
959,2018,김진성,NC 다이노스,-0.26,50,0,0,0,3,2,0,5,45.1,38,36,207,56,9,4,13,19,1,2,38,1,3,23000
960,2018,이우찬,LG 트윈스,-0.27,3,0,0,0,0,0,0,0,0.2,4,4,9,3,2,0,0,3,0,1,0,0,1,0
961,2018,윤강민,NC 다이노스,-0.28,6,0,0,0,0,0,0,0,5.2,11,11,36,14,3,0,1,5,0,2,4,0,1,0
962,2018,허준혁,두산 베어스,-0.28,1,0,0,1,0,1,0,0,1.2,5,5,12,4,1,0,0,3,0,0,1,0,0,0
963,2018,김주한,SK 와이번즈,-0.32,7,0,0,0,1,0,0,1,6.0,10,9,34,9,2,0,2,6,0,0,5,0,0,0
964,2018,하영민,키움 히어로즈,-0.32,9,0,0,1,0,2,0,0,16.1,18,14,89,30,3,0,3,7,0,1,10,0,0,0
965,2018,최금강,NC 다이노스,-0.33,19,0,0,4,0,1,0,1,37.1,36,35,183,51,10,0,8,22,0,2,18,1,3,0
966,2018,안우진,키움 히어로즈,-0.33,20,0,0,5,2,4,0,1,41.1,35,33,198,46,5,0,6,28,0,3,46,2,5,0
967,2018,박진형,롯데 자이언츠,-0.33,13,0,0,0,3,2,0,1,13.0,12,9,69,23,3,3,1,8,0,1,11,0,0,0
968,2018,김선기,키움 히어로즈,-0.34,21,0,0,0,0,1,0,1,22.2,22,20,120,34,7,0,5,16,1,0,21,0,3,0
969,2018,이민우,기아 타이거즈,-0.36,30,0,0,2,2,3,0,4,37.2,34,30,188,52,6,2,4,23,0,5,28,0,2,0
970,2018,박시영,롯데 자이언츠,-0.36,21,0,0,1,0,0,0,0,26.1,27,25,129,35,6,1,6,14,0,1,19,0,5,0
971,2018,곽빈,두산 베어스,-0.36,32,0,0,0,3,1,1,4,31.0,26,26,154,44,10,0,6,17,0,3,26,0,0,0
972,2018,신재영,키움 히어로즈,-0.36,26,0,0,21,8,9,0,1,101.1,80,76,452,133,27,2,31,23,2,8,53,0,0,0
973,2018,박정수,기아 타이거즈,-0.43,11,0,0,0,0,0,0,0,13.1,18,17,66,17,4,2,2,5,0,3,16,0,0,0
974,2018,김대우,삼성 라이온즈,-0.43,8,0,0,7,2,2,0,0,36.1,34,32,176,53,12,2,7,18,0,3,15,0,1,0
975,2018,최원준,두산 베어스,-0.44,6,0,0,0,0,0,0,0,9.1,16,11,56,22,5,0,2,0,0,5,5,0,0,0
976,2018,최대성,두산 베어스,-0.44,8,0,0,0,0,0,0,0,10.0,13,13,52,15,3,0,3,8,1,0,10,0,1,0
977,2018,조정훈,롯데 자이언츠,-0.44,7,0,0,0,0,0,0,0,4.1,13,8,28,6,0,0,0,4,0,2,5,0,1,0
978,2018,백인식,SK 와이번즈,-0.44,18,0,0,0,1,2,0,1,14.1,15,15,72,17,3,1,4,9,1,3,14,0,0,0
979,2018,윤근영,기아 타이거즈,-0.46,17,0,0,0,1,0,0,0,16.2,19,18,86,26,5,0,3,10,1,0,17,0,0,0
980,2018,이동현,LG 트윈스,-0.47,36,0,0,0,2,1,0,4,36.1,35,32,167,49,10,0,6,7,0,3,23,0,0,60000
981,2018,정재원,SK 와이번즈,-0.49,2,0,0,0,0,1,0,0,2.1,8,8,15,8,4,0,0,1,0,0,0,0,0,0
982,2018,진해수,LG 트윈스,-0.49,66,0,0,0,2,3,0,14,43.2,37,35,210,63,6,1,7,13,2,4,37,0,1,0
983,2018,윤성환,삼성 라이온즈,-0.52,24,0,0,24,5,9,0,0,117.1,99,91,542,164,30,0,28,32,0,9,89,0,2,80000
984,2018,유희관,두산 베어스,-0.53,29,0,0,28,10,10,0,0,141.0,108,105,650,197,41,3,23,42,0,4,81,0,1,50000
985,2018,이원준,SK 와이번즈,-0.62,3,0,0,1,0,1,0,0,3.2,12,12,25,13,3,0,3,1,0,0,2,0,1,0
986,2018,윤수호,두산 베어스,-0.64,17,0,0,0,0,1,0,0,25.1,31,26,127,33,8,0,4,17,2,1,19,0,1,0
987,2018,임지섭,LG 트윈스,-0.64,2,0,0,2,0,2,0,0,4.2,13,13,32,11,2,0,3,7,0,0,4,0,3,0
988,2018,박세진,기아 타이거즈,-0.95,8,0,0,8,1,5,0,0,30.1,37,36,156,47,15,0,10,19,2,2,24,0,3,0
